peaks minus_1 plus_1
chr8:30307223-30308504 6 0
chr8:30397385-30398666 14 29
chr8:30436598-30437879 2 39
chr8:30501802-30503083 3 3
chr8:30588714-30589995 0 17
chr8:30600851-30602342 28 15
chr8:30722570-30723851 1 4
chr8:31029454-31031203 45 2
chr8:31039553-31040834 3 28
chr8:31088398-31089679 6 1
chr8:31110882-31112163 2 2
chr8:31141936-31143217 1 0
chr8:31165895-31167176 0 0
chr8:31196064-31197345 5 4
chr8:31209038-31210319 6 0
chr8:31265827-31267108 5 3
chr8:31376571-31377852 3 2
chr8:31407985-31409266 11 4
chr8:31440951-31442232 8 3
chr8:31696723-31698004 4 7
chr8:31787368-31788649 4 17
chr8:31881998-31883279 2 0
chr8:31972317-31973598 0 0
chr8:32165216-32166497 1 28
chr8:32167033-32168314 4 5
chr8:32187682-32188963 0 32
chr8:32251482-32252763 18 4
chr8:32274350-32275631 0 0
chr8:32448318-32449599 0 19
chr8:32490103-32491384 5 0
chr8:32577661-32578942 13 0
chr8:32578432-32579774 13 19
chr8:32599412-32600693 1 0
chr8:32616896-32618177 33 19
chr8:32668748-32670029 0 7
chr8:32836800-32838081 17 2
chr8:32853128-32854409 0 2
chr8:32898224-32899505 0 0
chr8:32986578-32988113 37 6
chr8:33019969-33021250 0 19
chr8:33031208-33032489 5 0
chr8:33063457-33064738 0 21
chr8:33109331-33110612 35 19
chr8:33191554-33192835 0 16
chr8:33206983-33208264 8 22
chr8:33243327-33244608 0 16
chr8:33245947-33247228 30 13
chr8:33369444-33370725 0 5
chr8:33405210-33406491 3 1
chr8:33553304-33554585 9 25
chr8:33582219-33583500 21 2
chr8:33596540-33597821 24 8
chr8:33612174-33613591 29 12
chr8:33630933-33632214 2 0
chr8:33676721-33678002 0 0
chr8:33713091-33714372 0 2
chr8:33717250-33718531 10 0
chr8:33740235-33741516 0 25
chr8:33748625-33749906 3 1
chr8:33784137-33785418 0 27
chr8:33809003-33810284 13 3
chr8:33850389-33851670 0 35
chr8:33881736-33883017 15 0
chr8:34031944-34033225 25 12
chr8:34032376-34033772 45 13
chr8:34149969-34151250 6 17
chr8:34170312-34171593 0 15
chr8:34180145-34181426 11 0
chr8:34230258-34231539 11 0
chr8:34235960-34237241 0 0
chr8:34550977-34552258 1 35
chr8:34595746-34597027 28 25
chr8:34612618-34613899 23 5
chr8:34613630-34614911 0 0
chr8:34677622-34678903 0 1
chr8:34785699-34786980 2 0
chr8:34801575-34802856 0 0
chr8:34820343-34821624 19 30
chr8:34830365-34831646 6 0
chr8:34895634-34896915 0 25
chr8:34910536-34911817 3 3
chr8:34916326-34917607 1 25
chr8:34939883-34941164 15 4
chr8:34958717-34959998 19 0
chr8:35111918-35113199 6 0
chr8:35189106-35190387 16 2
chr8:35213564-35214845 4 6
chr8:35232618-35233899 4 0
chr8:35248195-35249476 13 2
chr8:35274593-35275874 1 11
chr8:35328962-35330243 0 18
chr8:35340365-35341646 0 0
chr8:35344103-35345384 15 19
chr8:35382660-35383941 21 5
chr8:35393998-35395279 0 2
chr8:35395828-35397109 0 4
chr8:35406017-35407298 0 45
chr8:35529973-35531254 0 11
chr8:35647070-35648417 0 27
chr8:35686066-35687475 28 33
chr8:35717616-35719337 120 70
chr8:36046651-36047932 18 2
chr8:36202686-36203967 0 0
chr8:36209920-36211201 0 14
chr8:36234182-36235463 0 19
chr8:36235313-36236594 0 11
chr8:36251009-36252290 35 1
chr8:36283615-36284896 0 2
chr8:36298268-36299549 26 0
chr8:36347162-36348654 16 24
chr8:36371271-36372552 19 3
chr8:36382941-36384222 0 11
chr8:36430598-36431900 34 12
chr8:36709626-36710907 0 3
chr8:36720019-36721300 0 1
chr8:36780036-36781317 9 16
chr8:36780814-36782106 25 20
chr8:36858736-36860017 1 3
chr8:36908711-36909992 7 19
chr8:36935747-36937028 7 8
chr8:36936261-36937542 14 27
chr8:36963684-36964965 2 0
chr8:36971153-36972434 2 0
chr8:36990590-36991871 19 13
chr8:37000107-37001397 65 141
chr8:37000718-37001999 68 78
chr8:37002184-37003831 32 31
chr8:37136489-37137809 49 6
chr8:37136952-37138233 23 7
chr8:37186677-37188244 22 11
chr8:37188127-37189660 13 23
chr8:37188916-37190424 19 25
chr8:37234524-37235805 9 2
chr8:37268469-37269750 1 7
chr8:37307756-37309432 31 45
chr8:37350690-37352237 56 44
chr8:37378236-37380186 60 47
chr8:37384623-37385904 7 1
chr8:37389955-37391236 37 19
chr8:37410954-37412235 3 3
chr8:37417960-37419252 13 4
chr8:37419147-37420428 25 3
chr8:37445589-37446870 9 18
chr8:37451324-37452605 6 0
chr8:37455878-37457159 20 18
chr8:37459631-37460912 32 33
chr8:37460338-37461619 0 4
chr8:37466277-37467558 3 17
chr8:37552676-37553957 3 5
chr8:37555928-37557209 8 15
chr8:37606393-37607674 27 1
chr8:37638058-37639339 24 8
chr8:37638481-37639874 40 15
chr8:37687587-37688868 9 28
chr8:37696308-37697589 11 18
chr8:37703920-37705201 17 7
chr8:37716495-37717776 0 22
chr8:37728844-37730125 27 0
chr8:37821640-37822921 4 5
chr8:37914847-37916183 16 46
chr8:37915563-37916844 17 26
chr8:37995789-37997070 23 7
chr8:38020770-38022051 0 7
chr8:38109613-38110894 0 4
chr8:38116703-38117984 3 0
chr8:38171862-38173143 13 30
chr8:38187105-38188386 0 0
chr8:38257424-38258705 7 13
chr8:38261336-38262933 20 6
chr8:38264891-38266172 3 14
chr8:38271545-38272826 10 13
chr8:38274582-38275863 32 13
chr8:38276657-38277938 8 16
chr8:38286627-38287908 3 16
chr8:38313071-38314352 8 22
chr8:38385053-38386516 138 293
chr8:38410873-38412154 26 6
chr8:38422031-38423312 22 20
chr8:38433133-38434414 1 33
chr8:38501500-38502781 11 4
chr8:38508094-38509375 0 6
chr8:38575989-38577270 14 7
chr8:38578075-38579356 5 30
chr8:38669660-38670941 0 9
chr8:38723793-38725074 37 13
chr8:38724514-38725913 40 5
chr8:38748828-38750109 27 7
chr8:38852542-38853823 4 15
chr8:38853186-38854467 8 24
chr8:38889375-38890666 24 34
chr8:38894890-38896171 13 0
chr8:38958382-38959663 0 17
chr8:38960505-38961918 1 41
chr8:39025341-39026622 4 32
chr8:39038077-39039358 12 13
chr8:39084279-39085701 52 18
chr8:39090646-39091927 4 11
chr8:39140190-39141471 0 0
chr8:39315089-39316370 0 13
chr8:39363301-39364582 0 16
chr8:39379372-39380723 14 0
chr8:39434412-39435693 0 0
chr8:39436951-39438232 3 23
chr8:39733582-39734863 11 36
chr8:39843403-39844684 5 1
chr8:39982744-39984025 1 9
chr8:40010708-40011989 3 19
chr8:40029536-40030817 23 6
chr8:40151248-40152529 1 14
chr8:40161569-40162850 0 12
chr8:40206873-40208154 25 10
chr8:40342481-40343762 0 3
chr8:40349440-40350721 27 7
chr8:40351313-40352594 34 2
chr8:40400279-40401560 5 0
chr8:40403516-40404797 5 22
chr8:40465494-40466990 23 17
chr8:40547064-40548345 4 1
chr8:40550739-40552281 30 21
chr8:40554216-40555497 10 1
chr8:40583396-40584677 2 0
chr8:40587601-40588882 1 0
chr8:40607478-40608759 0 30
chr8:40689719-40691000 2 0
chr8:40780191-40781472 1 58
chr8:40963621-40964902 1 1
chr8:40987384-40988665 9 3
chr8:40990924-40992205 0 19
chr8:41001085-41002366 1 0
chr8:41002112-41003393 1 22
chr8:41008667-41010251 55 54
chr8:41013346-41015324 76 38
chr8:41058551-41059832 10 8
chr8:41106373-41107654 6 12
chr8:41141539-41142820 18 2
chr8:41214404-41215764 22 17
chr8:41326697-41328266 30 34
chr8:41349009-41350290 18 3
chr8:41488098-41489379 4 24
chr8:41490538-41491819 14 23
chr8:41512233-41513743 7 51
chr8:41518920-41520201 41 4
chr8:41535176-41536457 3 6
chr8:41540490-41541771 40 28
chr8:41540913-41542414 95 25
chr8:41542835-41544116 18 0
chr8:41550978-41552259 0 16
chr8:41553526-41554807 8 0
chr8:41559709-41560990 11 1
chr8:41592418-41593699 24 19
chr8:41622985-41624377 7 40
chr8:41634545-41635826 6 23
chr8:41642306-41643587 27 4
chr8:41649322-41650726 43 24
chr8:41655457-41657159 59 46
chr8:41669802-41671225 31 8
chr8:41675772-41677284 45 8
chr8:41707045-41708326 19 12
chr8:41800604-41801885 12 4
chr8:41913072-41914353 0 2
chr8:41985766-41987047 0 18
chr8:41998933-42000214 0 5
chr8:42012180-42013461 3 7
chr8:42026211-42027492 11 23
chr8:42036878-42038478 41 69
chr8:42044672-42045953 24 5
chr8:42146971-42148252 14 34
chr8:42150641-42151922 6 4
chr8:42173133-42174414 2 0
chr8:42177810-42179357 52 27
chr8:42178773-42180054 5 3
chr8:42234242-42235523 15 13
chr8:42261702-42262983 19 16
chr8:42268380-42269783 51 7
chr8:42298232-42299513 0 7
chr8:42358874-42360155 3 16
chr8:42430278-42431559 16 0
chr8:42473319-42474600 2 44
chr8:42515563-42516844 4 14
chr8:42590217-42591498 16 0
chr8:42622282-42623563 23 0
chr8:42623200-42624493 2 26
chr8:42642241-42643522 10 34
chr8:42698537-42699818 3 1
chr8:42752407-42753688 4 0
chr8:42767081-42768362 1 0
chr8:42828827-42830212 25 9
chr8:42888583-42889864 1 4
chr8:42910543-42911824 3 10
chr8:43046038-43047356 22 0
chr8:43065533-43066814 35 5
chr8:43066037-43067358 29 6
chr8:43105796-43107077 3 0
chr8:43107200-43108481 0 27
chr8:43131648-43132929 7 1
chr8:43218145-43219426 11 2
chr8:43378315-43379596 30 3
chr8:43407336-43408617 6 0
chr8:43450497-43451778 16 0
chr8:43453181-43454462 6 22
chr8:43455150-43456431 1 0
chr8:43491241-43492522 0 0
chr8:43507043-43508324 18 0
chr8:43513310-43514591 0 0
chr8:43578226-43579507 0 1
chr8:43578803-43580084 4 15
chr8:43584107-43585388 6 0
chr8:43587116-43588397 0 0
chr8:43599792-43601073 1 0
chr8:43636050-43637331 0 1
chr8:43640249-43641530 0 0
chr8:43657540-43658821 0 0
chr8:43659917-43661198 1 3
chr8:43679987-43681268 0 0
chr8:43686620-43688120 9 15
chr8:43714082-43715363 0 0
chr8:43715502-43716783 0 6
chr8:43727135-43728416 3 0
chr8:43733332-43734613 0 32
chr8:43739752-43741033 0 0
chr8:43744832-43746113 0 0
chr8:43760396-43761832 20 9
chr8:43762103-43763384 0 0
chr8:43769839-43771120 6 0
chr8:43780680-43782037 1 0
chr8:43790924-43792205 0 0
chr8:43791502-43792783 9 3
chr8:43793227-43794889 183 98
chr8:43797251-43798532 1 0
chr8:43805242-43806523 0 0
chr8:43820371-43821652 0 15
chr8:43821801-43823085 41 30
chr8:43823141-43824422 11 20
chr8:43823763-43825044 0 5
chr8:43825209-43826490 16 4
chr8:43826440-43827725 34 13
chr8:43830940-43832225 84 26
chr8:43834664-43835945 2 26
chr8:43835103-43836752 7 23
chr8:43837651-43838932 15 17
chr8:43838090-43839371 12 16
chr8:46840088-46841369 43 26
chr8:46841574-46842855 36 19
chr8:46841981-46843262 54 40
chr8:46843071-46844352 1 4
chr8:46844290-46845571 29 31
chr8:46844793-46846074 33 34
chr8:46846237-46847524 20 16
chr8:46848091-46849373 3 8
chr8:46851841-46853125 50 26
chr8:46853697-46854988 22 48
chr8:46855577-46856895 34 21
chr8:46880774-46882055 0 0
chr8:46882020-46883301 8 4
chr8:46885501-46886782 1 17
chr8:46887241-46888522 23 1
chr8:46896645-46897926 19 3
chr8:46923086-46924367 8 35
chr8:46944072-46945353 33 1
chr8:46960622-46961903 0 0
chr8:46965319-46966600 9 5
chr8:47047362-47048643 17 5
chr8:47119361-47120953 66 16
chr8:47172523-47173804 55 2
chr8:47244513-47245794 11 2
chr8:47270306-47271587 0 15
chr8:47349116-47350397 4 16
chr8:47361035-47362316 0 22
chr8:47380125-47381406 0 0
chr8:47391759-47393040 0 18
chr8:47394653-47395934 4 7
chr8:47444267-47445548 17 0
chr8:47445320-47446601 6 25
chr8:47455756-47457037 0 0
chr8:47528746-47530257 27 46
chr8:47562897-47564178 8 1
chr8:47609717-47610998 0 13
chr8:47615740-47617021 1 33
chr8:47715929-47717210 17 0
chr8:47832423-47833704 20 2
chr8:47834375-47835656 5 32
chr8:47861498-47862779 1 5
chr8:47956953-47958322 44 63
chr8:47957434-47958715 25 46
chr8:48044267-48045853 17 41
chr8:48094061-48095342 1 15
chr8:48214161-48215442 3 14
chr8:48261479-48262975 30 4
chr8:48265216-48266704 19 24
chr8:48277324-48278605 0 24
chr8:48293800-48295081 6 1
chr8:48343178-48344459 9 40
chr8:48437844-48439125 0 0
chr8:48585857-48587138 2 0
chr8:48592742-48594023 9 8
chr8:48616970-48618251 8 44
chr8:48690212-48691493 11 29
chr8:48711710-48712991 9 5
chr8:48823448-48824729 0 15
chr8:48874891-48876172 25 0
chr8:48878187-48879468 7 32
chr8:48903596-48904877 1 0
chr8:48940684-48941965 0 0
chr8:48961361-48962642 0 10
chr8:48962655-48963936 0 0
chr8:49042260-49043541 0 17
chr8:49121969-49123250 0 0
chr8:49192787-49194068 1 0
chr8:49194144-49195425 28 22
chr8:49221468-49222749 15 33
chr8:49229928-49231209 32 18
chr8:49230562-49231843 8 15
chr8:49320193-49321673 42 37
chr8:49320946-49322227 12 22
chr8:49459767-49461048 6 51
chr8:49495637-49496918 0 27
chr8:49502181-49503863 31 43
chr8:49517062-49518343 7 6
chr8:49532174-49533610 61 9
chr8:49532781-49534062 13 21
chr8:49540054-49541347 11 45
chr8:49549148-49550808 9 37
chr8:49592980-49594261 6 3
chr8:49597267-49598548 5 2
chr8:49700761-49702054 145 331
chr8:49715092-49716373 1 12
chr8:49730309-49731590 8 14
chr8:49747442-49748723 18 9
chr8:49783203-49784484 10 0
chr8:49842780-49844130 10 19
chr8:49889139-49890420 14 0
chr8:49902206-49903487 4 4
chr8:50015898-50017179 13 12
chr8:50022095-50023376 29 13
chr8:50022706-50023987 12 13
chr8:50090431-50091712 0 0
chr8:50119470-50120751 0 16
chr8:50159100-50160381 1 7
chr8:50290824-50292105 11 2
chr8:50359883-50361164 4 21
chr8:50372309-50373590 10 0
chr8:50427754-50429035 2 0
chr8:50470056-50471337 15 0
chr8:50523957-50525238 4 3
chr8:50530815-50532096 5 10
chr8:50531842-50533123 8 12
chr8:50567729-50569336 33 18
chr8:50684128-50685409 0 9
chr8:50713348-50714629 3 34
chr8:50822741-50824022 11 3
chr8:50968035-50969316 8 3
chr8:51003438-51004719 0 0
chr8:51106871-51108391 40 10
chr8:51197604-51198885 1 0
chr8:51269477-51270758 9 0
chr8:51300654-51301935 3 23
chr8:51381893-51383174 3 35
chr8:51605784-51607065 13 28
chr8:51656635-51657916 0 0
chr8:51662522-51663803 2 15
chr8:51699087-51700368 0 0
chr8:51716333-51717614 1 3
chr8:51720942-51722223 7 18
chr8:51933064-51934369 16 1
chr8:51948142-51949423 0 0
chr8:51955673-51956954 11 45
chr8:51976691-51977972 2 36
chr8:52004242-52005523 63 7
chr8:52007076-52008357 17 0
chr8:52028641-52029922 11 8
chr8:52140170-52141451 4 9
chr8:52179949-52181230 25 3
chr8:52184953-52186279 7 26
chr8:52185493-52186917 43 52
chr8:52239602-52240883 13 5
chr8:52243588-52244881 59 20
chr8:52269809-52271090 18 1
chr8:52270881-52272162 4 23
chr8:52290552-52291833 4 31
chr8:52293905-52295186 2 0
chr8:52361348-52362629 22 0
chr8:52395775-52397056 5 0
chr8:52404719-52406121 31 22
chr8:52411238-52412519 22 0
chr8:52452869-52454150 11 0
chr8:52517325-52518606 9 0
chr8:52652964-52654245 0 19
chr8:52658961-52660242 20 0
chr8:52682583-52683864 6 16
chr8:52704534-52705815 18 0
chr8:52744714-52745995 2 25
chr8:52782357-52783638 24 2
chr8:52791140-52792421 1 22
chr8:52837177-52838672 49 33
chr8:52958559-52960429 34 42
chr8:53021218-53022499 2 4
chr8:53274169-53275450 0 0
chr8:53318236-53319517 9 26
chr8:53372323-53373604 3 0
chr8:53386701-53387982 39 1
chr8:53402566-53403847 1 22
chr8:53418832-53420113 23 7
chr8:53443259-53444540 18 3
chr8:53458246-53459877 22 25
chr8:53607432-53608713 0 17
chr8:53655780-53657061 28 11
chr8:53676480-53677783 20 37
chr8:53983386-53984686 8 3
chr8:54055012-54056293 13 34
chr8:54081653-54082940 30 59
chr8:54127279-54128560 15 0
chr8:54182535-54183816 8 32
chr8:54184884-54186268 8 4
chr8:54264038-54265319 6 1
chr8:54333588-54334869 9 3
chr8:54348648-54349929 0 29
chr8:54354372-54355653 3 38
chr8:54426293-54427653 32 61
chr8:54436004-54437285 16 0
chr8:54436563-54437844 6 2
chr8:54499286-54500567 7 10
chr8:54533954-54535235 0 19
chr8:54541464-54542745 12 0
chr8:54554457-54555738 21 1
chr8:54625865-54627146 0 11
chr8:54639750-54641355 31 17
chr8:54679927-54681208 7 0
chr8:54686976-54688257 10 34
chr8:54723300-54724581 3 1
chr8:54754965-54756246 13 24
chr8:54851001-54852282 24 2
chr8:54851506-54852787 27 11
chr8:54856930-54858384 25 21
chr8:54917978-54919259 8 27
chr8:54938411-54939692 0 29
chr8:54949416-54950697 4 0
chr8:55025881-55027162 0 15
chr8:55060150-55061431 27 2
chr8:55062860-55064211 33 23
chr8:55065503-55066784 6 14
chr8:55086505-55087786 12 34
chr8:55086931-55088212 25 24
chr8:55121725-55123006 8 24
chr8:55271141-55272422 0 13
chr8:55275358-55276639 7 11
chr8:55340359-55341640 35 20
chr8:55365470-55366751 10 7
chr8:55367059-55368340 2 30
chr8:55379047-55380328 0 14
chr8:55389154-55390435 3 13
chr8:55458510-55459791 0 18
chr8:55465975-55467279 25 23
chr8:55471723-55473004 2 3
chr8:55539108-55540389 1 13
chr8:55541086-55542367 4 22
chr8:55723420-55724701 13 0
chr8:55808969-55810434 19 22
chr8:55822385-55823825 22 24
chr8:55874487-55875768 7 0
chr8:55918063-55919344 4 0
chr8:56012738-56014019 0 11
chr8:56019656-56020937 16 8
chr8:56080493-56081774 1 13
chr8:56115415-56116696 9 6
chr8:56122341-56123622 9 1
chr8:56122877-56124158 14 0
chr8:56134076-56135357 1 30
chr8:56168880-56170161 0 2
chr8:56170843-56172124 20 32
chr8:56171442-56172723 6 17
chr8:56208111-56209392 0 5
chr8:56230405-56231686 30 1
chr8:56230907-56232188 29 7
chr8:56260740-56262021 1 8
chr8:56449282-56450563 1 14
chr8:56466812-56468093 0 18
chr8:56505516-56506797 3 19
chr8:56528856-56530137 19 3
chr8:56539136-56540683 19 9
chr8:56710000-56711281 1 13
chr8:56809063-56810344 25 0
chr8:56813644-56814925 26 5
chr8:56860087-56861368 7 2
chr8:56883102-56884383 10 9
chr8:56977006-56978287 1 1
chr8:56985643-56987459 40 50
chr8:57040463-57041744 24 0
chr8:57079303-57080584 12 12
chr8:57128712-57129993 13 0
chr8:57184333-57185614 6 0
chr8:57215847-57217128 13 7
chr8:57232542-57233925 27 41
chr8:57285144-57286425 7 0
chr8:57432090-57433371 0 14
chr8:57629118-57630399 2 11
chr8:57630733-57632014 5 26
chr8:57752599-57753880 2 3
chr8:57801575-57802856 16 0
chr8:57802030-57803311 25 1
chr8:57864725-57866006 22 12
chr8:57881976-57883257 0 0
chr8:57904471-57905752 24 0
chr8:57938952-57940233 0 4
chr8:57951758-57953039 0 0
chr8:58048434-58049715 0 0
chr8:58075569-58076850 0 0
chr8:58112142-58113423 4 12
chr8:58121323-58122604 50 57
chr8:58125583-58126864 31 4
chr8:58129231-58130512 1 38
chr8:58130187-58131468 9 21
chr8:58155999-58157280 15 4
chr8:58173227-58174508 8 1
chr8:58188082-58189363 17 14
chr8:58209089-58210370 1 1
chr8:58221711-58222992 3 6
chr8:58231453-58232734 27 6
chr8:58291520-58292801 0 22
chr8:58319367-58320648 50 3
chr8:58404532-58405813 8 11
chr8:58412885-58414166 0 33
chr8:58476307-58477809 51 65
chr8:58552728-58554009 1 0
chr8:58631058-58632339 0 3
chr8:58817246-58818527 0 13
chr8:58827102-58828383 27 10
chr8:58847084-58848608 31 0
chr8:58901918-58903199 0 0
chr8:58934991-58936272 7 33
chr8:59032954-59034235 0 3
chr8:59034391-59035672 3 0
chr8:59038126-59039407 1 2
chr8:59105227-59106508 6 7
chr8:59108065-59109346 0 5
chr8:59115175-59116456 2 17
chr8:59219899-59221180 5 30
chr8:59336821-59338102 1 20
chr8:59403076-59404357 0 0
chr8:59404373-59405654 6 0
chr8:59507057-59508680 38 24
chr8:59570934-59572231 30 2
chr8:59613379-59614660 0 3
chr8:59684379-59685660 9 1
chr8:59699353-59700634 20 3
chr8:59734143-59735424 0 1
chr8:59754034-59755593 17 15
chr8:59789015-59790296 1 0
chr8:59834661-59835942 27 24
chr8:59839063-59840344 0 11
chr8:59847946-59849227 27 0
chr8:59945810-59947091 7 9
chr8:60238864-60240145 29 2
chr8:60254429-60255710 3 4
chr8:60267101-60268382 0 0
chr8:60358942-60360261 16 2
chr8:60729433-60730714 8 0
chr8:60751522-60752803 0 0
chr8:60787324-60788605 25 12
chr8:60805620-60806901 5 23
chr8:60911112-60912393 31 10
chr8:60912848-60914129 7 32
chr8:60973265-60974546 1 0
chr8:60998294-60999575 23 5
chr8:61125211-61126492 30 9
chr8:61145184-61146465 8 8
chr8:61150189-61151470 0 2
chr8:61186296-61187577 2 0
chr8:61187211-61188492 0 26
chr8:61217362-61218643 22 0
chr8:61223081-61224362 0 6
chr8:61288797-61290078 0 4
chr8:61322266-61323547 18 1
chr8:61325310-61327055 51 57
chr8:61414639-61415920 13 14
chr8:61495594-61496875 1 28
chr8:61544700-61545981 6 2
chr8:61545755-61547036 5 10
chr8:61565738-61567019 0 23
chr8:61653827-61655108 25 1
chr8:61692984-61694404 83 54
chr8:61734283-61735564 1 3
chr8:61764042-61765323 4 24
chr8:61777179-61778460 21 28
chr8:61787486-61788767 4 3
chr8:61845599-61846880 1 56
chr8:61850530-61851811 8 15
chr8:61904897-61906178 5 2
chr8:61915882-61917163 6 0
chr8:61930007-61931317 16 17
chr8:62033093-62034487 26 11
chr8:62035658-62036939 3 18
chr8:62051799-62053080 12 22
chr8:62098424-62099705 0 0
chr8:62124908-62126189 0 0
chr8:62146068-62147525 50 55
chr8:62185589-62186870 24 2
chr8:62243471-62244752 12 0
chr8:62405277-62406558 0 22
chr8:62415257-62416538 9 7
chr8:62496024-62497305 26 2
chr8:62499962-62501243 3 1
chr8:62551556-62552837 14 0
chr8:62563511-62564792 12 0
chr8:62634136-62635417 30 19
chr8:62665521-62666802 15 2
chr8:62672440-62673743 141 126
chr8:62681193-62682474 0 0
chr8:62746881-62748162 10 1
chr8:62788321-62789602 3 10
chr8:62797098-62798487 9 32
chr8:62834024-62835305 5 35
chr8:62880990-62882271 32 13
chr8:62898976-62900257 1 0
chr8:62923244-62924525 13 23
chr8:62993986-62995267 0 0
chr8:62997223-62998504 8 0
chr8:62998255-62999536 0 18
chr8:63014959-63016240 29 12
chr8:63022523-63023804 3 0
chr8:63076649-63078205 58 6
chr8:63163046-63164327 0 0
chr8:63196183-63197464 1 5
chr8:63243847-63245128 9 7
chr8:63385811-63387092 23 9
chr8:63405041-63406322 1 0
chr8:63530329-63531610 5 13
chr8:63573059-63574340 2 22
chr8:63624319-63625600 7 2
chr8:63627159-63628440 1 0
chr8:63667130-63668411 2 2
chr8:63776157-63777438 13 22
chr8:63786272-63787553 16 0
chr8:63891373-63892654 0 11
chr8:63963792-63965073 4 1
chr8:63997762-63999043 5 25
chr8:64039645-64040926 6 10
chr8:64058752-64060298 33 12
chr8:64080625-64082012 7 13
chr8:64243626-64244907 11 3
chr8:64325576-64326857 13 0
chr8:64349237-64350518 0 14
chr8:64395962-64397243 18 0
chr8:64598794-64600075 8 0
chr8:64599589-64600870 8 48
chr8:64630283-64631564 19 1
chr8:64645324-64646605 5 25
chr8:64672942-64674223 31 18
chr8:64799389-64800670 6 1
chr8:65137890-65139171 2 0
chr8:65151805-65153086 3 7
chr8:65388285-65389566 13 0
chr8:65400196-65401477 0 14
chr8:65463879-65465306 7 15
chr8:65488977-65490276 3 52
chr8:65491115-65492396 16 27
chr8:65498674-65499955 5 14
chr8:65534923-65536204 4 1
